id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
8595,4297,8594,77,63,63767757,0,0,100,140
8596,4298,8597,63,78,56014492,0,0,100,140
8597,4298,8596,78,63,56014492,0,0,100,140
8598,4299,8599,63,79,68254821,0,0,100,140
8599,4299,8598,79,63,68254821,0,0,100,140
8600,4300,8601,63,80,64054284,0,0,100,140
8601,4300,8600,80,63,64054284,0,0,100,140
8602,4301,8603,63,81,55896418,0,0,100,140
8603,4301,8602,81,63,55896418,0,0,100,140
8604,4302,8605,63,82,59611467,0,0,100,140
8605,4302,8604,82,63,59611467,0,0,100,140
8606,4303,8607,63,83,58760950,0,0,100,140
8607,4303,8606,83,63,58760950,0,0,100,140
8608,4304,8609,63,84,66631870,0,0,100,140
8609,4304,8608,84,63,66631870,0,0,100,140
8610,4305,8611,63,85,53530619,0,0,100,140
8611,4305,8610,85,63,53530619,0,0,100,140
8612,4306,8613,63,86,58771511,0,0,100,140
8613,4306,8612,86,63,58771511,0,0,100,140
8614,4307,8615,63,87,56109966,0,0,100,140
8615,4307,8614,87,63,56109966,0,0,100,140
8616,4308,8617,63,88,55539984,0,0,100,140
8617,4308,8616,88,63,55539984,0,0,100,140
8618,4309,8619,63,89,65453476,0,0,100,140
8619,4309,8618,89,63,65453476,0,0,100,140
8620,4310,8621,63,90,57737997,0,0,100,140
8621,4310,8620,90,63,57737997,0,0,100,140
8622,4311,8623,63,91,66843854,0,0,100,140
8623,4311,8622,91,63,66843854,0,0,100,140
8624,4312,8625,63,92,59818991,0,0,100,140
8625,4312,8624,92,63,59818991,0,0,100,140
8626,4313,8627,63,93,64558045,0,0,100,140
8627,4313,8626,93,63,64558045,0,0,100,140
8628,4314,8629,63,94,48561441,0,0,100,140
8629,4314,8628,94,63,48561441,0,0,100,140
8630,4315,8631,63,95,60375045,0,0,100,140
8631,4315,8630,95,63,60375045,0,0,100,140
8632,4316,8633,63,96,62189949,0,0,100,140
8633,4316,8632,96,63,62189949,0,0,100,140
8634,4317,8635,63,97,66197201,0,0,100,140
8635,4317,8634,97,63,66197201,0,0,100,140
8636,4318,8637,63,98,64829274,0,0,100,140
8637,4318,8636,98,63,64829274,0,0,100,140
8638,4319,8639,63,99,64397793,0,0,100,140
8639,4319,8638,99,63,64397793,0,0,100,140
8640,4320,8641,64,65,55040170,0,0,100,140
8641,4320,8640,65,64,55040170,0,0,100,140
8642,4321,8643,64,66,49267842,0,0,100,140
8643,4321,8642,66,64,49267842,0,0,100,140
8644,4322,8645,64,67,64797016,0,0,100,140
8645,4322,8644,67,64,64797016,0,0,100,140
8646,4323,8647,64,68,63681796,0,0,100,140
8647,4323,8646,68,64,63681796,0,0,100,140
8648,4324,8649,64,69,53875785,0,0,100,140
8649,4324,8648,69,64,53875785,0,0,100,140
8650,4325,8651,64,70,58444738,0,0,100,140
8651,4325,8650,70,64,58444738,0,0,100,140
8652,4326,8653,64,71,67747366,0,0,100,140
8653,4326,8652,71,64,67747366,0,0,100,140
8654,4327,8655,64,72,52066159,0,0,100,140
8655,4327,8654,72,64,52066159,0,0,100,140
8656,4328,8657,64,73,62373402,0,0,100,140
8657,4328,8656,73,64,62373402,0,0,100,140
8658,4329,8659,64,74,56486746,0,0,100,140
8659,4329,8658,74,64,56486746,0,0,100,140
8660,4330,8661,64,75,59197991,0,0,100,140
8661,4330,8660,75,64,59197991,0,0,100,140
8662,4331,8663,64,76,63530882,0,0,100,140
8663,4331,8662,76,64,63530882,0,0,100,140
8664,4332,8665,64,77,64144728,0,0,100,140
8665,4332,8664,77,64,64144728,0,0,100,140
8666,4333,8667,64,78,60872613,0,0,100,140
8667,4333,8666,78,64,60872613,0,0,100,140
8668,4334,8669,64,79,53885978,0,0,100,140
8669,4334,8668,79,64,53885978,0,0,100,140
8670,4335,8671,64,80,57160160,0,0,100,140
8671,4335,8670,80,64,57160160,0,0,100,140
8672,4336,8673,64,81,59159356,0,0,100,140
8673,4336,8672,81,64,59159356,0,0,100,140
8674,4337,8675,64,82,59534105,0,0,100,140
8675,4337,8674,82,64,59534105,0,0,100,140
8676,4338,8677,64,83,70528224,0,0,100,140
8677,4338,8676,83,64,70528224,0,0,100,140
8678,4339,8679,64,84,60367761,0,0,100,140
8679,4339,8678,84,64,60367761,0,0,100,140
8680,4340,8681,64,85,62606301,0,0,100,140
8681,4340,8680,85,64,62606301,0,0,100,140
8682,4341,8683,64,86,62676504,0,0,100,140
8683,4341,8682,86,64,62676504,0,0,100,140
8684,4342,8685,64,87,62865399,0,0,100,140
8685,4342,8684,87,64,62865399,0,0,100,140
8686,4343,8687,64,88,64077071,0,0,100,140
8687,4343,8686,88,64,64077071,0,0,100,140
8688,4344,8689,64,89,56189241,0,0,100,140
8689,4344,8688,89,64,56189241,0,0,100,140
8690,4345,8691,64,90,63948660,0,0,100,140
8691,4345,8690,90,64,63948660,0,0,100,140
8692,4346,8693,64,91,58876775,0,0,100,140
8693,4346,8692,91,64,58876775,0,0,100,140
8694,4347,8695,64,92,58755614,0,0,100,140
8695,4347,8694,92,64,58755614,0,0,100,140
8696,4348,8697,64,93,63578402,0,0,100,140
8697,4348,8696,93,64,63578402,0,0,100,140
8698,4349,8699,64,94,64830337,0,0,100,140
8699,4349,8698,94,64,64830337,0,0,100,140
8700,4350,8701,64,95,57932363,0,0,100,140
8701,4350,8700,95,64,57932363,0,0,100,140
8702,4351,8703,64,96,65201990,0,0,100,140
8703,4351,8702,96,64,65201990,0,0,100,140
8704,4352,8705,64,97,55294984,0,0,100,140
8705,4352,8704,97,64,55294984,0,0,100,140
8706,4353,8707,64,98,63834269,0,0,100,140
8707,4353,8706,98,64,63834269,0,0,100,140
8708,4354,8709,64,99,49127223,0,0,100,140
8709,4354,8708,99,64,49127223,0,0,100,140
8710,4355,8711,65,66,59432389,0,0,100,140
8711,4355,8710,66,65,59432389,0,0,100,140
8712,4356,8713,65,67,54718238,0,0,100,140
8713,4356,8712,67,65,54718238,0,0,100,140
8714,4357,8715,65,68,62208404,0,0,100,140
8715,4357,8714,68,65,62208404,0,0,100,140
8716,4358,8717,65,69,59208282,0,0,100,140
8717,4358,8716,69,65,59208282,0,0,100,140
8718,4359,8719,65,70,69080989,0,0,100,140
8719,4359,8718,70,65,69080989,0,0,100,140
8720,4360,8721,65,71,65756253,0,0,100,140
8721,4360,8720,71,65,65756253,0,0,100,140
8722,4361,8723,65,72,51806109,0,0,100,140
8723,4361,8722,72,65,51806109,0,0,100,140
8724,4362,8725,65,73,70319832,0,0,100,140
8725,4362,8724,73,65,70319832,0,0,100,140
8726,4363,8727,65,74,56218984,0,0,100,140
8727,4363,8726,74,65,56218984,0,0,100,140
8728,4364,8729,65,75,56709431,0,0,100,140
8729,4364,8728,75,65,56709431,0,0,100,140
8730,4365,8731,65,76,64353312,0,0,100,140
8731,4365,8730,76,65,64353312,0,0,100,140
8732,4366,8733,65,77,72529930,0,0,100,140
8733,4366,8732,77,65,72529930,0,0,100,140
8734,4367,8735,65,78,59817841,0,0,100,140
8735,4367,8734,78,65,59817841,0,0,100,140
8736,4368,8737,65,79,49235810,0,0,100,140
8737,4368,8736,79,65,49235810,0,0,100,140
8738,4369,8739,65,80,61905455,0,0,100,140
8739,4369,8738,80,65,61905455,0,0,100,140
8740,4370,8741,65,81,59502637,0,0,100,140
8741,4370,8740,81,65,59502637,0,0,100,140
8742,4371,8743,65,82,52407632,0,0,100,140
8743,4371,8742,82,65,52407632,0,0,100,140
8744,4372,8745,65,83,69748994,0,0,100,140
8745,4372,8744,83,65,69748994,0,0,100,140
8746,4373,8747,65,84,63051930,0,0,100,140
8747,4373,8746,84,65,63051930,0,0,100,140
8748,4374,8749,65,85,64065136,0,0,100,140
8749,4374,8748,85,65,64065136,0,0,100,140
8750,4375,8751,65,86,65124848,0,0,100,140
8751,4375,8750,86,65,65124848,0,0,100,140
8752,4376,8753,65,87,58751267,0,0,100,140
8753,4376,8752,87,65,58751267,0,0,100,140
8754,4377,8755,65,88,52300141,0,0,100,140
8755,4377,8754,88,65,52300141,0,0,100,140
8756,4378,8757,65,89,65869979,0,0,100,140
8757,4378,8756,89,65,65869979,0,0,100,140
8758,4379,8759,65,90,62604680,0,0,100,140
8759,4379,8758,90,65,62604680,0,0,100,140
8760,4380,8761,65,91,59989786,0,0,100,140
8761,4380,8760,91,65,59989786,0,0,100,140
8762,4381,8763,65,92,74814510,0,0,100,140
8763,4381,8762,92,65,74814510,0,0,100,140
8764,4382,8765,65,93,59834126,0,0,100,140
8765,4382,8764,93,65,59834126,0,0,100,140
8766,4383,8767,65,94,61514787,0,0,100,140
8767,4383,8766,94,65,61514787,0,0,100,140
8768,4384,8769,65,95,55664191,0,0,100,140
8769,4384,8768,95,65,55664191,0,0,100,140
8770,4385,8771,65,96,63084035,0,0,100,140
8771,4385,8770,96,65,63084035,0,0,100,140
8772,4386,8773,65,97,51885936,0,0,100,140
8773,4386,8772,97,65,51885936,0,0,100,140
8774,4387,8775,65,98,59151104,0,0,100,140
8775,4387,8774,98,65,59151104,0,0,100,140
8776,4388,8777,65,99,62555102,0,0,100,140
8777,4388,8776,99,65,62555102,0,0,100,140
8778,4389,8779,66,67,59975850,0,0,100,140
8779,4389,8778,67,66,59975850,0,0,100,140
8780,4390,8781,66,68,59074869,0,0,100,140
8781,4390,8780,68,66,59074869,0,0,100,140
8782,4391,8783,66,69,68564627,0,0,100,140
8783,4391,8782,69,66,68564627,0,0,100,140
8784,4392,8785,66,70,50164146,0,0,100,140
8785,4392,8784,70,66,50164146,0,0,100,140
8786,4393,8787,66,71,57440080,0,0,100,140
8787,4393,8786,71,66,57440080,0,0,100,140
8788,4394,8789,66,72,64892250,0,0,100,140
8789,4394,8788,72,66,64892250,0,0,100,140
8790,4395,8791,66,73,55019633,0,0,100,140
8791,4395,8790,73,66,55019633,0,0,100,140
8792,4396,8793,66,74,60317538,0,0,100,140
8793,4396,8792,74,66,60317538,0,0,100,140
8794,4397,8795,66,75,60594161,0,0,100,140
8795,4397,8794,75,66,60594161,0,0,100,140
8796,4398,8797,66,76,50990139,0,0,100,140
8797,4398,8796,76,66,50990139,0,0,100,140
8798,4399,8799,66,77,64972901,0,0,100,140
8799,4399,8798,77,66,64972901,0,0,100,140
8800,4400,8801,66,78,54295609,0,0,100,140
8801,4400,8800,78,66,54295609,0,0,100,140
8802,4401,8803,66,79,53588422,0,0,100,140
8803,4401,8802,79,66,53588422,0,0,100,140
8804,4402,8805,66,80,38657618,0,0,100,140
8805,4402,8804,80,66,38657618,0,0,100,140
8806,4403,8807,66,81,46288200,0,0,100,140
8807,4403,8806,81,66,46288200,0,0,100,140
8808,4404,8809,66,82,53990463,0,0,100,140
8809,4404,8808,82,66,53990463,0,0,100,140
8810,4405,8811,66,83,57909853,0,0,100,140
8811,4405,8810,83,66,57909853,0,0,100,140
8812,4406,8813,66,84,63006179,0,0,100,140
8813,4406,8812,84,66,63006179,0,0,100,140
8814,4407,8815,66,85,60550858,0,0,100,140
8815,4407,8814,85,66,60550858,0,0,100,140
8816,4408,8817,66,86,59759173,0,0,100,140
8817,4408,8816,86,66,59759173,0,0,100,140
8818,4409,8819,66,87,67885875,0,0,100,140
8819,4409,8818,87,66,67885875,0,0,100,140
8820,4410,8821,66,88,68794825,0,0,100,140
8821,4410,8820,88,66,68794825,0,0,100,140
8822,4411,8823,66,89,68748448,0,0,100,140
8823,4411,8822,89,66,68748448,0,0,100,140
8824,4412,8825,66,90,64461336,0,0,100,140
8825,4412,8824,90,66,64461336,0,0,100,140
8826,4413,8827,66,91,68590938,0,0,100,140
8827,4413,8826,91,66,68590938,0,0,100,140
8828,4414,8829,66,92,59929681,0,0,100,140
8829,4414,8828,92,66,59929681,0,0,100,140
8830,4415,8831,66,93,59317249,0,0,100,140
8831,4415,8830,93,66,59317249,0,0,100,140
8832,4416,8833,66,94,62587767,0,0,100,140
8833,4416,8832,94,66,62587767,0,0,100,140
8834,4417,8835,66,95,54045096,0,0,100,140
8835,4417,8834,95,66,54045096,0,0,100,140
8836,4418,8837,66,96,61102607,0,0,100,140
8837,4418,8836,96,66,61102607,0,0,100,140
8838,4419,8839,66,97,58593459,0,0,100,140
8839,4419,8838,97,66,58593459,0,0,100,140
8840,4420,8841,66,98,54883052,0,0,100,140
8841,4420,8840,98,66,54883052,0,0,100,140
8842,4421,8843,66,99,62231428,0,0,100,140
8843,4421,8842,99,66,62231428,0,0,100,140
8844,4422,8845,67,68,59274537,0,0,100,140
8845,4422,8844,68,67,59274537,0,0,100,140
8846,4423,8847,67,69,64633617,0,0,100,140
8847,4423,8846,69,67,64633617,0,0,100,140
8848,4424,8849,67,70,57114451,0,0,100,140
8849,4424,8848,70,67,57114451,0,0,100,140
8850,4425,8851,67,71,56082836,0,0,100,140
8851,4425,8850,71,67,56082836,0,0,100,140
8852,4426,8853,67,72,67845372,0,0,100,140
8853,4426,8852,72,67,67845372,0,0,100,140
8854,4427,8855,67,73,58889036,0,0,100,140
8855,4427,8854,73,67,58889036,0,0,100,140
8856,4428,8857,67,74,65177124,0,0,100,140
8857,4428,8856,74,67,65177124,0,0,100,140
8858,4429,8859,67,75,70449852,0,0,100,140
8859,4429,8858,75,67,70449852,0,0,100,140
8860,4430,8861,67,76,60323025,0,0,100,140
8861,4430,8860,76,67,60323025,0,0,100,140
8862,4431,8863,67,77,58115850,0,0,100,140
8863,4431,8862,77,67,58115850,0,0,100,140
8864,4432,8865,67,78,64525404,0,0,100,140
8865,4432,8864,78,67,64525404,0,0,100,140
8866,4433,8867,67,79,54557646,0,0,100,140
8867,4433,8866,79,67,54557646,0,0,100,140
8868,4434,8869,67,80,68054476,0,0,100,140
8869,4434,8868,80,67,68054476,0,0,100,140
8870,4435,8871,67,81,59981367,0,0,100,140
8871,4435,8870,81,67,59981367,0,0,100,140
8872,4436,8873,67,82,54389676,0,0,100,140
8873,4436,8872,82,67,54389676,0,0,100,140
8874,4437,8875,67,83,70135742,0,0,100,140
8875,4437,8874,83,67,70135742,0,0,100,140
8876,4438,8877,67,84,60918439,0,0,100,140
8877,4438,8876,84,67,60918439,0,0,100,140
8878,4439,8879,67,85,60088572,0,0,100,140
8879,4439,8878,85,67,60088572,0,0,100,140
8880,4440,8881,67,86,68094309,0,0,100,140
8881,4440,8880,86,67,68094309,0,0,100,140
8882,4441,8883,67,87,66546611,0,0,100,140
8883,4441,8882,87,67,66546611,0,0,100,140
8884,4442,8885,67,88,66271996,0,0,100,140
8885,4442,8884,88,67,66271996,0,0,100,140
8886,4443,8887,67,89,61200445,0,0,100,140
8887,4443,8886,89,67,61200445,0,0,100,140
8888,4444,8889,67,90,68129749,0,0,100,140
8889,4444,8888,90,67,68129749,0,0,100,140
8890,4445,8891,67,91,56974236,0,0,100,140
8891,4445,8890,91,67,56974236,0,0,100,140
8892,4446,8893,67,92,66641023,0,0,100,140
8893,4446,8892,92,67,66641023,0,0,100,140
8894,4447,8895,67,93,65930548,0,0,100,140
8895,4447,8894,93,67,65930548,0,0,100,140
8896,4448,8897,67,94,55370349,0,0,100,140
8897,4448,8896,94,67,55370349,0,0,100,140
8898,4449,8899,67,95,62905563,0,0,100,140
8899,4449,8898,95,67,62905563,0,0,100,140
8900,4450,8901,67,96,57950573,0,0,100,140
8901,4450,8900,96,67,57950573,0,0,100,140
8902,4451,8903,67,97,55517887,0,0,100,140
8903,4451,8902,97,67,55517887,0,0,100,140
8904,4452,8905,67,98,60340733,0,0,100,140
8905,4452,8904,98,67,60340733,0,0,100,140
8906,4453,8907,67,99,63611680,0,0,100,140
8907,4453,8906,99,67,63611680,0,0,100,140
8908,4454,8909,68,69,60800855,0,0,100,140
8909,4454,8908,69,68,60800855,0,0,100,140
8910,4455,8911,68,70,65927649,0,0,100,140
8911,4455,8910,70,68,65927649,0,0,100,140
8912,4456,8913,68,71,63677578,0,0,100,140
8913,4456,8912,71,68,63677578,0,0,100,140
8914,4457,8915,68,72,43217211,0,0,100,140
8915,4457,8914,72,68,43217211,0,0,100,140
8916,4458,8917,68,73,64353428,0,0,100,140
8917,4458,8916,73,68,64353428,0,0,100,140
8918,4459,8919,68,74,56081091,0,0,100,140
8919,4459,8918,74,68,56081091,0,0,100,140
8920,4460,8921,68,75,62760507,0,0,100,140
8921,4460,8920,75,68,62760507,0,0,100,140
8922,4461,8923,68,76,60635138,0,0,100,140
8923,4461,8922,76,68,60635138,0,0,100,140
8924,4462,8925,68,77,54904795,0,0,100,140
8925,4462,8924,77,68,54904795,0,0,100,140
8926,4463,8927,68,78,57531407,0,0,100,140
8927,4463,8926,78,68,57531407,0,0,100,140
8928,4464,8929,68,79,64239968,0,0,100,140
8929,4464,8928,79,68,64239968,0,0,100,140
8930,4465,8931,68,80,68059287,0,0,100,140
8931,4465,8930,80,68,68059287,0,0,100,140
8932,4466,8933,68,81,58887354,0,0,100,140
8933,4466,8932,81,68,58887354,0,0,100,140
8934,4467,8935,68,82,52486431,0,0,100,140
8935,4467,8934,82,68,52486431,0,0,100,140
8936,4468,8937,68,83,62818530,0,0,100,140
8937,4468,8936,83,68,62818530,0,0,100,140
8938,4469,8939,68,84,62981248,0,0,100,140
8939,4469,8938,84,68,62981248,0,0,100,140
8940,4470,8941,68,85,66520524,0,0,100,140
8941,4470,8940,85,68,66520524,0,0,100,140
8942,4471,8943,68,86,56191910,0,0,100,140
8943,4471,8942,86,68,56191910,0,0,100,140
8944,4472,8945,68,87,48127857,0,0,100,140
8945,4472,8944,87,68,48127857,0,0,100,140
8946,4473,8947,68,88,52172252,0,0,100,140
8947,4473,8946,88,68,52172252,0,0,100,140
8948,4474,8949,68,89,61285092,0,0,100,140
8949,4474,8948,89,68,61285092,0,0,100,140
8950,4475,8951,68,90,63225567,0,0,100,140
8951,4475,8950,90,68,63225567,0,0,100,140
8952,4476,8953,68,91,57810785,0,0,100,140
8953,4476,8952,91,68,57810785,0,0,100,140
8954,4477,8955,68,92,60605460,0,0,100,140
8955,4477,8954,92,68,60605460,0,0,100,140
8956,4478,8957,68,93,57885672,0,0,100,140
8957,4478,8956,93,68,57885672,0,0,100,140
8958,4479,8959,68,94,56387730,0,0,100,140
8959,4479,8958,94,68,56387730,0,0,100,140
8960,4480,8961,68,95,60462664,0,0,100,140
8961,4480,8960,95,68,60462664,0,0,100,140
8962,4481,8963,68,96,68173995,0,0,100,140
8963,4481,8962,96,68,68173995,0,0,100,140
8964,4482,8965,68,97,45394390,0,0,100,140
8965,4482,8964,97,68,45394390,0,0,100,140
8966,4483,8967,68,98,54925228,0,0,100,140
8967,4483,8966,98,68,54925228,0,0,100,140
8968,4484,8969,68,99,53621541,0,0,100,140
8969,4484,8968,99,68,53621541,0,0,100,140
8970,4485,8971,69,70,63630441,0,0,100,140
8971,4485,8970,70,69,63630441,0,0,100,140
8972,4486,8973,69,71,60040110,0,0,100,140
8973,4486,8972,71,69,60040110,0,0,100,140
8974,4487,8975,69,72,54935103,0,0,100,140
8975,4487,8974,72,69,54935103,0,0,100,140
8976,4488,8977,69,73,55501730,0,0,100,140
8977,4488,8976,73,69,55501730,0,0,100,140
8978,4489,8979,69,74,65838055,0,0,100,140
8979,4489,8978,74,69,65838055,0,0,100,140
8980,4490,8981,69,75,64112043,0,0,100,140
8981,4490,8980,75,69,64112043,0,0,100,140
8982,4491,8983,69,76,61143615,0,0,100,140
8983,4491,8982,76,69,61143615,0,0,100,140
8984,4492,8985,69,77,54194980,0,0,100,140
8985,4492,8984,77,69,54194980,0,0,100,140
8986,4493,8987,69,78,57434552,0,0,100,140
8987,4493,8986,78,69,57434552,0,0,100,140
8988,4494,8989,69,79,55320762,0,0,100,140
8989,4494,8988,79,69,55320762,0,0,100,140
8990,4495,8991,69,80,51965926,0,0,100,140
8991,4495,8990,80,69,51965926,0,0,100,140
8992,4496,8993,69,81,60793759,0,0,100,140
8993,4496,8992,81,69,60793759,0,0,100,140
8994,4497,8995,69,82,78315246,0,0,100,140
8995,4497,8994,82,69,78315246,0,0,100,140
8996,4498,8997,69,83,65085615,0,0,100,140
8997,4498,8996,83,69,65085615,0,0,100,140
8998,4499,8999,69,84,50758889,0,0,100,140
8999,4499,8998,84,69,50758889,0,0,100,140
9000,4500,9001,69,85,65637113,0,0,100,140
9001,4500,9000,85,69,65637113,0,0,100,140
9002,4501,9003,69,86,52576797,0,0,100,140
9003,4501,9002,86,69,52576797,0,0,100,140
9004,4502,9005,69,87,62444672,0,0,100,140
9005,4502,9004,87,69,62444672,0,0,100,140
9006,4503,9007,69,88,67262180,0,0,100,140
9007,4503,9006,88,69,67262180,0,0,100,140
9008,4504,9009,69,89,60571092,0,0,100,140
9009,4504,9008,89,69,60571092,0,0,100,140
9010,4505,9011,69,90,66634479,0,0,100,140
9011,4505,9010,90,69,66634479,0,0,100,140
9012,4506,9013,69,91,62463124,0,0,100,140
9013,4506,9012,91,69,62463124,0,0,100,140
9014,4507,9015,69,92,55281644,0,0,100,140
9015,4507,9014,92,69,55281644,0,0,100,140
9016,4508,9017,69,93,59098144,0,0,100,140
9017,4508,9016,93,69,59098144,0,0,100,140
9018,4509,9019,69,94,50711535,0,0,100,140
9019,4509,9018,94,69,50711535,0,0,100,140
9020,4510,9021,69,95,58480827,0,0,100,140
9021,4510,9020,95,69,58480827,0,0,100,140
9022,4511,9023,69,96,50947201,0,0,100,140
9023,4511,9022,96,69,50947201,0,0,100,140
9024,4512,9025,69,97,52432279,0,0,100,140
9025,4512,9024,97,69,52432279,0,0,100,140
9026,4513,9027,69,98,53291755,0,0,100,140
9027,4513,9026,98,69,53291755,0,0,100,140
9028,4514,9029,69,99,66760156,0,0,100,140
9029,4514,9028,99,69,66760156,0,0,100,140
9030,4515,9031,70,71,50632482,0,0,100,140
9031,4515,9030,71,70,50632482,0,0,100,140
9032,4516,9033,70,72,63755361,0,0,100,140
9033,4516,9032,72,70,63755361,0,0,100,140
9034,4517,9035,70,73,57681323,0,0,100,140
9035,4517,9034,73,70,57681323,0,0,100,140
9036,4518,9037,70,74,48323175,0,0,100,140
9037,4518,9036,74,70,48323175,0,0,100,140
9038,4519,9039,70,75,53496012,0,0,100,140
9039,4519,9038,75,70,53496012,0,0,100,140
9040,4520,9041,70,76,66955302,0,0,100,140
9041,4520,9040,76,70,66955302,0,0,100,140
9042,4521,9043,70,77,59832095,0,0,100,140
9043,4521,9042,77,70,59832095,0,0,100,140
9044,4522,9045,70,78,68289447,0,0,100,140
9045,4522,9044,78,70,68289447,0,0,100,140
9046,4523,9047,70,79,60652799,0,0,100,140
9047,4523,9046,79,70,60652799,0,0,100,140
9048,4524,9049,70,80,58645727,0,0,100,140
9049,4524,9048,80,70,58645727,0,0,100,140
9050,4525,9051,70,81,50162041,0,0,100,140
9051,4525,9050,81,70,50162041,0,0,100,140
9052,4526,9053,70,82,70002740,0,0,100,140
9053,4526,9052,82,70,70002740,0,0,100,140
9054,4527,9055,70,83,53666991,0,0,100,140
9055,4527,9054,83,70,53666991,0,0,100,140
9056,4528,9057,70,84,61121125,0,0,100,140
9057,4528,9056,84,70,61121125,0,0,100,140
9058,4529,9059,70,85,53280613,0,0,100,140
9059,4529,9058,85,70,53280613,0,0,100,140
9060,4530,9061,70,86,51960468,0,0,100,140
9061,4530,9060,86,70,51960468,0,0,100,140
9062,4531,9063,70,87,63189678,0,0,100,140
9063,4531,9062,87,70,63189678,0,0,100,140
9064,4532,9065,70,88,56956156,0,0,100,140
9065,4532,9064,88,70,56956156,0,0,100,140
9066,4533,9067,70,89,67185761,0,0,100,140
9067,4533,9066,89,70,67185761,0,0,100,140
9068,4534,9069,70,90,66508322,0,0,100,140
9069,4534,9068,90,70,66508322,0,0,100,140
9070,4535,9071,70,91,53133524,0,0,100,140
9071,4535,9070,91,70,53133524,0,0,100,140
9072,4536,9073,70,92,57906100,0,0,100,140
9073,4536,9072,92,70,57906100,0,0,100,140
9074,4537,9075,70,93,55441782,0,0,100,140
9075,4537,9074,93,70,55441782,0,0,100,140
9076,4538,9077,70,94,59646889,0,0,100,140
9077,4538,9076,94,70,59646889,0,0,100,140
9078,4539,9079,70,95,57756780,0,0,100,140
9079,4539,9078,95,70,57756780,0,0,100,140
9080,4540,9081,70,96,52846410,0,0,100,140
9081,4540,9080,96,70,52846410,0,0,100,140
9082,4541,9083,70,97,61577427,0,0,100,140
9083,4541,9082,97,70,61577427,0,0,100,140
9084,4542,9085,70,98,62652616,0,0,100,140
9085,4542,9084,98,70,62652616,0,0,100,140
9086,4543,9087,70,99,64089208,0,0,100,140
9087,4543,9086,99,70,64089208,0,0,100,140
9088,4544,9089,71,72,56650007,0,0,100,140
9089,4544,9088,72,71,56650007,0,0,100,140
9090,4545,9091,71,73,52899199,0,0,100,140
9091,4545,9090,73,71,52899199,0,0,100,140
9092,4546,9093,71,74,65603841,0,0,100,140
9093,4546,9092,74,71,65603841,0,0,100,140
9094,4547,9095,71,75,63571971,0,0,100,140
9095,4547,9094,75,71,63571971,0,0,100,140
9096,4548,9097,71,76,55237567,0,0,100,140
9097,4548,9096,76,71,55237567,0,0,100,140
9098,4549,9099,71,77,56525786,0,0,100,140
9099,4549,9098,77,71,56525786,0,0,100,140
9100,4550,9101,71,78,57665259,0,0,100,140
9101,4550,9100,78,71,57665259,0,0,100,140
9102,4551,9103,71,79,57002145,0,0,100,140
9103,4551,9102,79,71,57002145,0,0,100,140
9104,4552,9105,71,80,53808481,0,0,100,140
9105,4552,9104,80,71,53808481,0,0,100,140
9106,4553,9107,71,81,63016486,0,0,100,140
9107,4553,9106,81,71,63016486,0,0,100,140
9108,4554,9109,71,82,57697937,0,0,100,140
9109,4554,9108,82,71,57697937,0,0,100,140
9110,4555,9111,71,83,54204696,0,0,100,140
9111,4555,9110,83,71,54204696,0,0,100,140
9112,4556,9113,71,84,48018794,0,0,100,140
9113,4556,9112,84,71,48018794,0,0,100,140
9114,4557,9115,71,85,47613930,0,0,100,140
9115,4557,9114,85,71,47613930,0,0,100,140
9116,4558,9117,71,86,64052355,0,0,100,140
9117,4558,9116,86,71,64052355,0,0,100,140
9118,4559,9119,71,87,60898593,0,0,100,140
9119,4559,9118,87,71,60898593,0,0,100,140
9120,4560,9121,71,88,56397402,0,0,100,140
9121,4560,9120,88,71,56397402,0,0,100,140
9122,4561,9123,71,89,59804259,0,0,100,140
9123,4561,9122,89,71,59804259,0,0,100,140
9124,4562,9125,71,90,56292589,0,0,100,140
9125,4562,9124,90,71,56292589,0,0,100,140
9126,4563,9127,71,91,68710732,0,0,100,140
9127,4563,9126,91,71,68710732,0,0,100,140
9128,4564,9129,71,92,60925850,0,0,100,140
9129,4564,9128,92,71,60925850,0,0,100,140
9130,4565,9131,71,93,65005077,0,0,100,140
9131,4565,9130,93,71,65005077,0,0,100,140
9132,4566,9133,71,94,66941354,0,0,100,140
9133,4566,9132,94,71,66941354,0,0,100,140
9134,4567,9135,71,95,62681430,0,0,100,140
9135,4567,9134,95,71,62681430,0,0,100,140
9136,4568,9137,71,96,63424460,0,0,100,140
9137,4568,9136,96,71,63424460,0,0,100,140
9138,4569,9139,71,97,53507398,0,0,100,140
9139,4569,9138,97,71,53507398,0,0,100,140
9140,4570,9141,71,98,62505252,0,0,100,140
9141,4570,9140,98,71,62505252,0,0,100,140
9142,4571,9143,71,99,59704945,0,0,100,140
9143,4571,9142,99,71,59704945,0,0,100,140
9144,4572,9145,72,73,65565534,0,0,100,140
9145,4572,9144,73,72,65565534,0,0,100,140
9146,4573,9147,72,74,57430064,0,0,100,140
9147,4573,9146,74,72,57430064,0,0,100,140
9148,4574,9149,72,75,51890077,0,0,100,140
9149,4574,9148,75,72,51890077,0,0,100,140
9150,4575,9151,72,76,73408189,0,0,100,140
9151,4575,9150,76,72,73408189,0,0,100,140
